OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Category,SubCategory,ProductID,ProductName,Sales,Quantity,Discount,Profit,ShippingCost
ORD-104775,2021-05-27,2021-06-06,Second Class,CUST-6785,Jennifer Martin,Corporate,Central,Furniture,Bookcases,PROD-1824,Bookcases PROD-1824,21.41,3,0.15,3.0,1.54
ORD-104776,2025-07-03,2025-07-07,Standard Class,CUST-5649,Daniel Moore,Home Office,East,Office Supplies,Storage,PROD-1571,Storage PROD-1571,23.16,10,0.2,-0.46,1.67
ORD-104777,2024-04-07,2024-04-16,First Class,CUST-3026,Barbara Miller,Corporate,Central,Furniture,Furnishings,PROD-1781,Furnishings PROD-1781,6.31,9,0.1,-0.32,0.9
ORD-104778,2022-10-10,2022-10-18,First Class,CUST-5467,Susan Miller,Consumer,Central,Office Supplies,Labels,PROD-4969,Labels PROD-4969,41.81,3,0.05,9.2,3.17
ORD-104779,2024-12-04,2024-12-09,Standard Class,CUST-5581,Christopher Garcia,Home Office,West,Technology,Machines,PROD-7201,Machines PROD-7201,19.52,3,0.0,3.71,1.03
ORD-104780,2023-02-06,2023-02-14,Same Day,CUST-7642,Lisa Martin,Corporate,East,Office Supplies,Paper,PROD-7746,Paper PROD-7746,21.09,6,0.15,-2.11,2.42
ORD-104781,2021-01-13,2021-01-21,First Class,CUST-1580,Nancy Young,Consumer,West,Office Supplies,Art,PROD-9018,Art PROD-9018,21.77,1,0.05,1.31,1.66
ORD-104782,2025-10-02,2025-10-06,Standard Class,CUST-8951,Jessica Rodriguez,Home Office,Central,Office Supplies,Paper,PROD-4943,Paper PROD-4943,40.1,10,0.15,-2.81,5.93
ORD-104783,2024-04-27,2024-05-07,Same Day,CUST-5044,James Robinson,Home Office,South,Technology,Copiers,PROD-8655,Copiers PROD-8655,15.43,2,0.05,0.15,0.89
ORD-104784,2022-12-13,2022-12-22,Same Day,CUST-9897,Sarah Wilson,Corporate,West,Office Supplies,Binders,PROD-2809,Binders PROD-2809,16.64,1,0.25,-0.67,1.68
ORD-104785,2024-10-09,2024-10-14,Second Class,CUST-4805,Donald Johnson,Home Office,South,Office Supplies,Labels,PROD-5814,Labels PROD-5814,8.32,5,0.1,-0.08,0.96
ORD-104786,2024-05-19,2024-05-21,Same Day,CUST-2177,Linda Martin,Corporate,Central,Technology,Machines,PROD-4437,Machines PROD-4437,20.39,5,0.0,2.04,2.31
ORD-104787,2024-10-19,2024-10-26,Second Class,CUST-1196,Charles White,Home Office,East,Office Supplies,Art,PROD-9677,Art PROD-9677,27.44,6,0.0,7.41,2.44
ORD-104788,2024-01-20,2024-01-25,Second Class,CUST-2062,Ashley Anderson,Corporate,West,Office Supplies,Paper,PROD-2944,Paper PROD-2944,46.09,3,0.1,3.23,4.49
ORD-104789,2022-05-27,2022-06-06,Same Day,CUST-3631,Michael Smith,Corporate,West,Furniture,Furnishings,PROD-1989,Furnishings PROD-1989,22.31,9,0.15,-2.23,3.08
ORD-104790,2025-10-02,2025-10-07,Same Day,CUST-7594,Anthony Jackson,Consumer,East,Office Supplies,Art,PROD-8680,Art PROD-8680,32.77,4,0.05,7.86,3.35
ORD-104791,2024-03-16,2024-03-21,Standard Class,CUST-3914,Ashley Thomas,Home Office,Central,Technology,Phones,PROD-9464,Phones PROD-9464,10.04,3,0.15,-0.8,1.16
ORD-104792,2022-11-27,2022-12-06,Same Day,CUST-4971,Karen Brown,Consumer,Central,Office Supplies,Art,PROD-2383,Art PROD-2383,17.33,9,0.2,-0.35,1.1
ORD-104793,2021-08-18,2021-08-20,Second Class,CUST-3285,Donald Lewis,Home Office,West,Furniture,Furnishings,PROD-3422,Furnishings PROD-3422,18.41,7,0.2,-2.39,1.73
ORD-104794,2022-02-13,2022-02-15,Standard Class,CUST-7967,Joseph Taylor,Corporate,South,Office Supplies,Art,PROD-1843,Art PROD-1843,16.68,4,0.4,-5.84,2.28
ORD-104795,2023-05-31,2023-06-10,First Class,CUST-7067,Michael Walker,Home Office,West,Furniture,Bookcases,PROD-9917,Bookcases PROD-9917,30.2,2,0.2,-0.3,2.97
ORD-104796,2022-08-09,2022-08-11,Same Day,CUST-8637,Betty Thomas,Corporate,East,Technology,Copiers,PROD-3614,Copiers PROD-3614,12.57,2,0.0,2.39,0.75
ORD-104797,2024-10-22,2024-10-31,Same Day,CUST-2663,Betty Robinson,Corporate,Central,Technology,Machines,PROD-6825,Machines PROD-6825,31.39,3,0.25,-4.71,2.87
ORD-104798,2021-01-08,2021-01-17,Same Day,CUST-1697,Matthew Johnson,Home Office,Central,Office Supplies,Binders,PROD-7520,Binders PROD-7520,27.49,2,0.0,7.7,3.53
ORD-104799,2023-08-01,2023-08-06,Same Day,CUST-6726,David Davis,Home Office,Central,Office Supplies,Art,PROD-4061,Art PROD-4061,33.92,7,0.2,-0.68,4.49
ORD-104800,2021-06-06,2021-06-07,Second Class,CUST-5783,Michael Wilson,Consumer,South,Technology,Accessories,PROD-7549,Accessories PROD-7549,17.42,7,0.2,-0.52,1.45
ORD-104801,2021-12-05,2021-12-12,Same Day,CUST-6006,Charles Hall,Corporate,Central,Office Supplies,Binders,PROD-9955,Binders PROD-9955,20.68,8,0.05,3.93,2.08
ORD-104802,2024-10-06,2024-10-11,Second Class,CUST-8307,Betty Wilson,Home Office,East,Technology,Machines,PROD-7773,Machines PROD-7773,39.35,4,0.0,2.75,5.51
ORD-104803,2021-07-24,2021-08-02,Standard Class,CUST-6331,Robert White,Home Office,East,Technology,Phones,PROD-8059,Phones PROD-8059,28.56,1,0.15,2.86,4.1
ORD-104804,2022-01-13,2022-01-15,First Class,CUST-3846,Richard Johnson,Corporate,Central,Technology,Machines,PROD-2160,Machines PROD-2160,25.6,5,0.1,2.56,2.57
ORD-104805,2022-07-08,2022-07-09,Standard Class,CUST-7588,Karen Brown,Home Office,West,Technology,Machines,PROD-6512,Machines PROD-6512,26.22,6,0.05,0.79,3.76
ORD-104806,2022-08-04,2022-08-07,First Class,CUST-2295,Christopher Smith,Home Office,West,Office Supplies,Storage,PROD-9399,Storage PROD-9399,21.39,9,0.15,0.43,1.97
ORD-104807,2022-06-01,2022-06-05,First Class,CUST-5531,Linda Anderson,Corporate,Central,Technology,Phones,PROD-3617,Phones PROD-3617,20.81,10,0.2,-0.42,2.22
ORD-104808,2025-01-29,2025-02-08,Second Class,CUST-8330,Sandra Smith,Home Office,West,Technology,Phones,PROD-1889,Phones PROD-1889,49.82,9,0.0,4.48,7.08
ORD-104809,2024-02-23,2024-03-03,First Class,CUST-1338,Mary Williams,Consumer,South,Furniture,Chairs,PROD-6182,Chairs PROD-6182,35.24,8,0.05,4.58,4.1
ORD-104810,2021-12-22,2021-12-30,Same Day,CUST-7930,Christopher Miller,Home Office,South,Technology,Phones,PROD-7462,Phones PROD-7462,5.45,2,0.2,-0.44,0.62
ORD-104811,2021-12-19,2021-12-25,Standard Class,CUST-6564,Robert Allen,Corporate,South,Office Supplies,Storage,PROD-2723,Storage PROD-2723,13.24,5,0.0,1.06,0.77
ORD-104812,2023-09-29,2023-10-02,Same Day,CUST-2639,Matthew Jackson,Home Office,West,Furniture,Tables,PROD-3713,Tables PROD-3713,13.21,3,0.25,-1.85,0.87
ORD-104813,2025-10-26,2025-10-31,First Class,CUST-2120,James Thompson,Consumer,Central,Technology,Copiers,PROD-2247,Copiers PROD-2247,45.99,2,0.0,11.04,4.23
ORD-104814,2023-09-17,2023-09-23,Same Day,CUST-1155,David Young,Corporate,South,Furniture,Chairs,PROD-3635,Chairs PROD-3635,13.32,10,0.0,2.66,0.78
ORD-104815,2022-09-28,2022-10-02,First Class,CUST-6586,Linda King,Corporate,Central,Technology,Machines,PROD-7497,Machines PROD-7497,22.49,4,0.0,6.3,1.15
ORD-104816,2021-02-02,2021-02-07,Second Class,CUST-5479,Charles Davis,Home Office,South,Office Supplies,Storage,PROD-4249,Storage PROD-4249,32.34,7,0.05,6.79,2.52
ORD-104817,2022-07-06,2022-07-08,Second Class,CUST-9304,Matthew Thomas,Home Office,East,Technology,Accessories,PROD-8329,Accessories PROD-8329,23.62,8,0.15,2.36,3.04
ORD-104818,2025-05-04,2025-05-14,Same Day,CUST-7901,David Rodriguez,Home Office,West,Furniture,Chairs,PROD-9461,Chairs PROD-9461,32.4,6,0.3,-3.56,1.64
ORD-104819,2021-04-19,2021-04-26,Second Class,CUST-3887,Ashley Lewis,Consumer,West,Furniture,Furnishings,PROD-4363,Furnishings PROD-4363,18.62,2,0.05,2.42,1.01
ORD-104820,2021-06-27,2021-07-04,Standard Class,CUST-4184,Mary Wright,Consumer,Central,Office Supplies,Labels,PROD-8549,Labels PROD-8549,12.89,9,0.0,0.9,1.22
ORD-104821,2022-12-15,2022-12-19,Standard Class,CUST-8155,Matthew Moore,Home Office,West,Office Supplies,Storage,PROD-5195,Storage PROD-5195,13.93,2,0.2,-1.81,1.33
ORD-104822,2021-11-07,2021-11-15,First Class,CUST-2396,Barbara Moore,Home Office,South,Technology,Machines,PROD-7011,Machines PROD-7011,20.06,7,0.15,0.6,2.65
ORD-104823,2024-12-02,2024-12-10,Standard Class,CUST-2921,Karen Thomas,Corporate,East,Technology,Machines,PROD-6877,Machines PROD-6877,23.59,10,0.05,3.77,1.26
ORD-104824,2024-05-01,2024-05-07,Same Day,CUST-4564,Joseph Walker,Home Office,South,Technology,Accessories,PROD-1819,Accessories PROD-1819,16.09,3,0.05,3.86,0.89
ORD-104825,2022-01-01,2022-01-10,Same Day,CUST-3282,Anthony Martinez,Consumer,Central,Technology,Machines,PROD-6689,Machines PROD-6689,30.12,10,0.0,1.81,2.22
ORD-104826,2024-07-15,2024-07-16,Same Day,CUST-4562,Michael White,Corporate,South,Furniture,Tables,PROD-1529,Tables PROD-1529,30.44,8,0.1,-1.22,4.48
ORD-104827,2022-01-25,2022-02-04,First Class,CUST-4914,Donald Martin,Consumer,West,Technology,Machines,PROD-2714,Machines PROD-2714,29.29,7,0.1,3.22,3.77
ORD-104828,2024-12-07,2024-12-09,Second Class,CUST-7194,Thomas Jones,Home Office,East,Office Supplies,Art,PROD-1279,Art PROD-1279,47.16,5,0.05,8.96,4.38
ORD-104829,2023-10-16,2023-10-23,First Class,CUST-2800,Lisa Thomas,Corporate,South,Office Supplies,Paper,PROD-1807,Paper PROD-1807,12.49,4,0.1,1.87,1.08
ORD-104830,2024-10-14,2024-10-20,Same Day,CUST-4817,Ashley Jones,Consumer,Central,Furniture,Chairs,PROD-7481,Chairs PROD-7481,28.76,4,0.15,2.01,2.97
ORD-104831,2022-01-02,2022-01-10,Standard Class,CUST-4307,Sarah Lewis,Corporate,West,Office Supplies,Storage,PROD-4003,Storage PROD-4003,28.28,10,0.05,1.98,3.65
ORD-104832,2021-04-30,2021-05-08,First Class,CUST-4365,William Clark,Home Office,South,Office Supplies,Labels,PROD-1911,Labels PROD-1911,5.73,5,0.05,1.03,0.82
ORD-104833,2023-05-23,2023-05-28,First Class,CUST-9904,Karen Martinez,Corporate,South,Furniture,Bookcases,PROD-5733,Bookcases PROD-5733,43.44,8,0.0,13.03,6.27
ORD-104834,2021-06-23,2021-06-26,Standard Class,CUST-5491,Donald Walker,Home Office,West,Office Supplies,Art,PROD-7328,Art PROD-7328,32.21,2,0.05,5.15,4.29
ORD-104835,2023-05-14,2023-05-24,First Class,CUST-2230,Christopher Wright,Consumer,South,Office Supplies,Labels,PROD-7526,Labels PROD-7526,51.1,7,0.0,10.22,6.38
ORD-104836,2025-01-18,2025-01-22,Standard Class,CUST-4888,John Martin,Home Office,Central,Office Supplies,Art,PROD-5432,Art PROD-5432,12.09,1,0.15,-0.97,0.9
ORD-104837,2022-10-10,2022-10-14,First Class,CUST-4146,Sarah Walker,Corporate,West,Office Supplies,Art,PROD-9362,Art PROD-9362,11.47,10,0.0,0.8,1.45
ORD-104838,2022-01-01,2022-01-02,Standard Class,CUST-9688,Michael White,Corporate,Central,Office Supplies,Art,PROD-3196,Art PROD-3196,12.42,5,0.15,0.87,1.81
ORD-104839,2023-11-15,2023-11-25,Standard Class,CUST-4622,Betty Martin,Consumer,South,Office Supplies,Binders,PROD-3735,Binders PROD-3735,25.01,8,0.0,7.5,2.81
ORD-104840,2022-11-16,2022-11-18,Same Day,CUST-3042,William Young,Consumer,Central,Furniture,Chairs,PROD-1945,Chairs PROD-1945,29.12,3,0.05,2.04,2.91
ORD-104841,2022-04-24,2022-05-04,First Class,CUST-8541,Ashley Smith,Corporate,East,Office Supplies,Binders,PROD-5566,Binders PROD-5566,28.19,3,0.0,3.38,3.35
ORD-104842,2023-05-22,2023-05-30,Standard Class,CUST-7596,Jessica White,Home Office,West,Furniture,Furnishings,PROD-4437,Furnishings PROD-4437,30.01,2,0.0,6.0,1.78
ORD-104843,2021-12-12,2021-12-22,Same Day,CUST-2505,John Allen,Home Office,South,Office Supplies,Binders,PROD-8313,Binders PROD-8313,34.88,2,0.0,8.02,3.09
ORD-104844,2024-03-07,2024-03-13,Same Day,CUST-6310,Sarah Young,Consumer,Central,Furniture,Bookcases,PROD-4873,Bookcases PROD-4873,16.04,7,0.05,1.44,1.66
ORD-104845,2022-06-19,2022-06-25,Same Day,CUST-6468,Jennifer Martinez,Consumer,West,Furniture,Bookcases,PROD-1734,Bookcases PROD-1734,20.06,8,0.0,5.01,2.44
ORD-104846,2024-01-26,2024-01-27,Second Class,CUST-9012,Robert Martinez,Consumer,West,Office Supplies,Storage,PROD-5344,Storage PROD-5344,23.46,5,0.0,5.4,3.27
ORD-104847,2023-07-07,2023-07-09,Second Class,CUST-8352,Betty Walker,Consumer,East,Technology,Copiers,PROD-7975,Copiers PROD-7975,18.64,4,0.2,-1.49,2.64
ORD-104848,2024-02-10,2024-02-16,First Class,CUST-1685,Mary Jones,Corporate,Central,Technology,Accessories,PROD-2927,Accessories PROD-2927,45.82,6,0.2,-5.96,5.95
ORD-104849,2023-03-31,2023-04-04,First Class,CUST-8325,Susan Wilson,Home Office,East,Furniture,Bookcases,PROD-1479,Bookcases PROD-1479,25.49,1,0.2,-2.04,2.6
ORD-104850,2021-06-14,2021-06-18,Standard Class,CUST-1530,Anthony Lee,Corporate,West,Technology,Phones,PROD-8563,Phones PROD-8563,21.64,10,0.0,2.16,2.12
ORD-104851,2021-05-24,2021-05-26,Same Day,CUST-2740,Linda Lewis,Consumer,Central,Technology,Accessories,PROD-8592,Accessories PROD-8592,12.19,7,0.05,3.05,1.1
ORD-104852,2023-09-05,2023-09-13,Second Class,CUST-8707,David Martinez,Corporate,South,Office Supplies,Paper,PROD-1117,Paper PROD-1117,21.19,9,0.05,2.75,2.61
ORD-104853,2023-12-24,2024-01-02,Second Class,CUST-6941,Donald Hall,Consumer,West,Office Supplies,Paper,PROD-9223,Paper PROD-9223,18.48,5,0.05,0.0,1.82
ORD-104854,2023-09-12,2023-09-21,Same Day,CUST-5122,David Davis,Consumer,Central,Office Supplies,Labels,PROD-4344,Labels PROD-4344,8.41,8,0.2,-1.18,0.87
ORD-104855,2025-05-07,2025-05-14,Second Class,CUST-9175,Jennifer Rodriguez,Consumer,Central,Office Supplies,Art,PROD-7289,Art PROD-7289,33.23,4,0.1,-1.33,2.0
ORD-104856,2025-12-22,2025-12-31,Standard Class,CUST-5206,Mary Allen,Consumer,West,Office Supplies,Art,PROD-4030,Art PROD-4030,36.6,8,0.1,2.56,4.37
ORD-104857,2024-03-26,2024-04-03,First Class,CUST-3852,Charles Lee,Home Office,Central,Office Supplies,Labels,PROD-2422,Labels PROD-2422,13.5,5,0.0,1.76,1.26
ORD-104858,2025-04-21,2025-04-26,First Class,CUST-2547,Sandra Miller,Home Office,East,Furniture,Tables,PROD-5943,Tables PROD-5943,12.43,2,0.2,0.5,1.44
ORD-104859,2021-02-28,2021-03-07,Second Class,CUST-2525,Betty Hall,Corporate,Central,Technology,Accessories,PROD-2629,Accessories PROD-2629,20.74,6,0.3,-5.18,1.24
ORD-104860,2021-08-07,2021-08-17,Same Day,CUST-7699,Matthew Martinez,Home Office,East,Furniture,Bookcases,PROD-8788,Bookcases PROD-8788,32.16,1,0.25,-4.18,3.37
ORD-104861,2021-04-07,2021-04-09,Second Class,CUST-2745,Barbara Moore,Home Office,East,Office Supplies,Labels,PROD-8263,Labels PROD-8263,16.21,6,0.2,1.3,2.03
ORD-104862,2021-06-30,2021-07-02,First Class,CUST-9765,Ashley Jones,Corporate,West,Furniture,Tables,PROD-1820,Tables PROD-1820,9.02,7,0.3,-2.16,0.71
ORD-104863,2024-08-02,2024-08-12,Second Class,CUST-4959,Nancy King,Corporate,East,Technology,Machines,PROD-7010,Machines PROD-7010,27.81,5,0.2,-1.11,3.72
ORD-104864,2022-04-25,2022-05-03,Standard Class,CUST-7676,Jessica Moore,Consumer,South,Office Supplies,Paper,PROD-1067,Paper PROD-1067,11.13,1,0.1,-0.45,0.8
ORD-104865,2022-10-05,2022-10-12,First Class,CUST-2531,Sandra Hall,Home Office,Central,Furniture,Tables,PROD-5742,Tables PROD-5742,26.71,6,0.15,-0.27,1.34
ORD-104866,2022-01-20,2022-01-23,Same Day,CUST-4158,Patricia Johnson,Home Office,West,Technology,Accessories,PROD-9909,Accessories PROD-9909,52.34,1,0.1,8.37,3.44
ORD-104867,2022-09-25,2022-09-28,First Class,CUST-7939,Jennifer Smith,Corporate,East,Office Supplies,Binders,PROD-6123,Binders PROD-6123,12.04,10,0.0,3.13,1.23
ORD-104868,2021-07-31,2021-08-01,Same Day,CUST-7108,Charles Harris,Home Office,South,Technology,Accessories,PROD-9369,Accessories PROD-9369,22.68,2,0.0,2.95,3.35
ORD-104869,2021-10-16,2021-10-17,Standard Class,CUST-3943,Jessica Williams,Home Office,Central,Furniture,Chairs,PROD-9361,Chairs PROD-9361,15.13,4,0.0,1.97,1.87
ORD-104870,2024-02-02,2024-02-04,Same Day,CUST-7871,Donald Garcia,Corporate,South,Furniture,Chairs,PROD-1000,Chairs PROD-1000,11.58,5,0.05,2.2,1.65
ORD-104871,2024-01-05,2024-01-08,Second Class,CUST-1369,Thomas Lee,Corporate,East,Furniture,Bookcases,PROD-9968,Bookcases PROD-9968,48.55,8,0.0,12.14,4.48
ORD-104872,2021-05-26,2021-06-02,First Class,CUST-4062,James Rodriguez,Home Office,West,Technology,Phones,PROD-4747,Phones PROD-4747,13.53,10,0.25,-1.89,0.88
ORD-104873,2025-11-19,2025-11-24,Second Class,CUST-2099,Sarah Jones,Home Office,West,Technology,Phones,PROD-5294,Phones PROD-5294,19.1,3,0.2,1.34,1.23
ORD-104874,2022-03-11,2022-03-21,First Class,CUST-9490,David Rodriguez,Home Office,West,Furniture,Furnishings,PROD-1046,Furnishings PROD-1046,43.44,8,0.15,-0.87,3.23
ORD-104875,2023-11-27,2023-12-06,Standard Class,CUST-2929,Robert Harris,Home Office,East,Technology,Phones,PROD-7168,Phones PROD-7168,48.73,1,0.05,3.41,5.51
ORD-104876,2023-06-01,2023-06-08,First Class,CUST-7137,David Martinez,Corporate,South,Technology,Phones,PROD-5165,Phones PROD-5165,21.88,9,0.0,3.06,1.66
ORD-104877,2021-01-15,2021-01-19,Same Day,CUST-2538,Betty Allen,Home Office,Central,Furniture,Bookcases,PROD-7585,Bookcases PROD-7585,30.08,5,0.0,1.8,4.45
ORD-104878,2025-05-09,2025-05-19,Standard Class,CUST-3976,Anthony Jackson,Corporate,Central,Technology,Machines,PROD-7612,Machines PROD-7612,61.62,9,0.05,13.56,7.15
ORD-104879,2023-09-20,2023-09-23,Second Class,CUST-3769,Betty Miller,Home Office,East,Furniture,Furnishings,PROD-7076,Furnishings PROD-7076,5.65,6,0.15,0.28,0.32
ORD-104880,2024-01-02,2024-01-10,Same Day,CUST-9583,Michael Thomas,Corporate,East,Technology,Accessories,PROD-9632,Accessories PROD-9632,19.25,10,0.0,4.43,1.93
ORD-104881,2023-01-30,2023-01-31,Standard Class,CUST-8594,Elizabeth Jones,Home Office,South,Furniture,Chairs,PROD-8190,Chairs PROD-8190,20.84,7,0.1,3.96,1.23
ORD-104882,2022-02-23,2022-03-02,First Class,CUST-6721,Donald Young,Corporate,West,Technology,Accessories,PROD-9438,Accessories PROD-9438,16.6,5,0.1,1.0,1.25
ORD-104883,2022-08-11,2022-08-16,First Class,CUST-2020,Richard Davis,Corporate,East,Office Supplies,Art,PROD-2046,Art PROD-2046,12.14,5,0.15,1.21,1.32
ORD-104884,2025-01-18,2025-01-20,First Class,CUST-7359,Sandra Jackson,Home Office,Central,Technology,Machines,PROD-9918,Machines PROD-9918,13.29,9,0.15,0.8,1.01
ORD-104885,2022-11-08,2022-11-10,Standard Class,CUST-2874,Christopher King,Consumer,South,Furniture,Bookcases,PROD-2642,Bookcases PROD-2642,23.62,9,0.3,-1.89,1.65
ORD-104886,2021-02-15,2021-02-22,First Class,CUST-9020,Christopher Thomas,Home Office,East,Office Supplies,Art,PROD-7881,Art PROD-7881,56.73,10,0.05,9.64,4.58
ORD-104887,2022-05-11,2022-05-17,Second Class,CUST-4169,Betty Allen,Home Office,East,Furniture,Chairs,PROD-9025,Chairs PROD-9025,21.35,5,0.2,-1.07,2.17
ORD-104888,2021-02-18,2021-02-28,First Class,CUST-3866,Linda Brown,Home Office,West,Office Supplies,Storage,PROD-5600,Storage PROD-5600,12.42,3,0.2,0.0,0.69
ORD-104889,2024-10-02,2024-10-12,Second Class,CUST-4205,Barbara Garcia,Corporate,East,Office Supplies,Labels,PROD-3610,Labels PROD-3610,19.45,10,0.05,1.56,2.82
ORD-104890,2024-09-25,2024-10-01,First Class,CUST-5969,Sarah Wright,Home Office,Central,Furniture,Furnishings,PROD-2595,Furnishings PROD-2595,18.06,5,0.15,0.18,1.11
ORD-104891,2022-01-21,2022-01-26,Same Day,CUST-6906,Donald Lee,Corporate,East,Furniture,Tables,PROD-6302,Tables PROD-6302,11.34,3,0.15,-0.79,1.17
ORD-104892,2023-05-24,2023-05-25,Standard Class,CUST-6492,Donald Wilson,Consumer,South,Technology,Machines,PROD-9610,Machines PROD-9610,16.49,7,0.0,1.81,1.51
ORD-104893,2025-01-25,2025-01-29,Same Day,CUST-5330,John Garcia,Home Office,South,Technology,Machines,PROD-5386,Machines PROD-5386,11.21,6,0.05,1.57,1.22
ORD-104894,2025-12-30,2026-01-07,Same Day,CUST-5512,Matthew Wright,Home Office,Central,Technology,Accessories,PROD-8169,Accessories PROD-8169,50.46,1,0.15,-3.53,3.38
ORD-104895,2024-02-13,2024-02-19,Second Class,CUST-5143,Sandra Robinson,Home Office,East,Office Supplies,Art,PROD-9789,Art PROD-9789,26.31,3,0.15,0.0,2.3
ORD-104896,2022-09-20,2022-09-21,First Class,CUST-9647,Nancy Miller,Corporate,East,Office Supplies,Art,PROD-8566,Art PROD-8566,25.6,10,0.1,2.3,1.45
ORD-104897,2022-10-14,2022-10-23,First Class,CUST-5065,Susan Lewis,Consumer,West,Office Supplies,Paper,PROD-7803,Paper PROD-7803,18.08,8,0.0,2.53,1.36
ORD-104898,2024-02-18,2024-02-26,Second Class,CUST-9847,Daniel Anderson,Consumer,South,Technology,Phones,PROD-2618,Phones PROD-2618,24.16,4,0.15,3.62,2.93
ORD-104899,2022-05-31,2022-06-06,Standard Class,CUST-3473,Joseph Clark,Home Office,West,Office Supplies,Paper,PROD-8274,Paper PROD-8274,15.07,1,0.05,1.96,1.2
ORD-104900,2021-05-14,2021-05-20,First Class,CUST-8992,Jessica Martin,Consumer,South,Office Supplies,Labels,PROD-5023,Labels PROD-5023,27.3,9,0.1,3.82,3.5
ORD-104901,2023-09-06,2023-09-15,Same Day,CUST-1032,Thomas Davis,Consumer,South,Office Supplies,Binders,PROD-2973,Binders PROD-2973,39.58,3,0.25,-0.79,4.58
ORD-104902,2024-03-15,2024-03-24,First Class,CUST-6014,Linda Jackson,Consumer,South,Technology,Phones,PROD-7427,Phones PROD-7427,24.72,1,0.15,-1.73,1.74
ORD-104903,2022-07-18,2022-07-23,Second Class,CUST-2082,Jessica Rodriguez,Home Office,West,Technology,Phones,PROD-6549,Phones PROD-6549,24.75,3,0.05,0.0,2.3
ORD-104904,2022-07-24,2022-07-28,Same Day,CUST-6151,Betty Harris,Corporate,West,Furniture,Furnishings,PROD-3480,Furnishings PROD-3480,44.25,10,0.0,7.96,3.03
ORD-104905,2021-04-10,2021-04-12,Standard Class,CUST-6434,Mary Brown,Consumer,West,Furniture,Bookcases,PROD-5351,Bookcases PROD-5351,21.55,5,0.2,1.72,1.28
ORD-104906,2025-06-22,2025-06-26,First Class,CUST-4895,Robert Thompson,Consumer,West,Furniture,Tables,PROD-7288,Tables PROD-7288,30.57,4,0.1,3.36,4.14
ORD-104907,2021-02-24,2021-02-28,Same Day,CUST-6140,Michael Thomas,Home Office,South,Furniture,Chairs,PROD-5672,Chairs PROD-5672,49.37,2,0.1,9.38,7.13
ORD-104908,2022-03-03,2022-03-07,Same Day,CUST-3947,Patricia Martinez,Consumer,West,Furniture,Tables,PROD-2562,Tables PROD-2562,25.28,7,0.15,2.78,2.08
ORD-104909,2023-08-22,2023-08-29,Same Day,CUST-9641,Joseph Jones,Consumer,West,Office Supplies,Paper,PROD-7901,Paper PROD-7901,35.99,1,0.0,3.6,5.2
ORD-104910,2022-04-18,2022-04-23,First Class,CUST-2779,Jennifer Walker,Corporate,Central,Office Supplies,Paper,PROD-7197,Paper PROD-7197,5.56,9,0.0,0.5,0.61
ORD-104911,2024-08-05,2024-08-10,Second Class,CUST-7493,Nancy Walker,Home Office,West,Furniture,Furnishings,PROD-2011,Furnishings PROD-2011,19.56,2,0.1,2.93,2.2
ORD-104912,2025-12-04,2025-12-13,Standard Class,CUST-7942,Matthew Allen,Corporate,Central,Office Supplies,Art,PROD-6176,Art PROD-6176,25.56,9,0.0,4.6,3.1
ORD-104913,2024-09-27,2024-09-29,First Class,CUST-4781,Daniel Wright,Home Office,West,Technology,Machines,PROD-8630,Machines PROD-8630,24.23,1,0.15,-2.18,2.44
ORD-104914,2024-11-08,2024-11-09,Second Class,CUST-8941,Patricia Allen,Consumer,East,Office Supplies,Art,PROD-4482,Art PROD-4482,18.68,7,0.0,2.99,2.25
